0.04751722359463393 0.8981385729058945
0.049037657139313746 0.9002068252326784
0.04627386252038811 0.8676318510858325
0.04841289114582904 0.8815925542916235
0.05219656409621332 0.8883143743536711
0.05776844413500463 0.875904860392968
0.04926620890932833 0.859358841778697
0.04740581195693985 0.8836608066184074
0.0455344418630142 0.7755946225439504
0.04270696947744517 0.7063081695966908
0.03813798282415514 0.5822130299896587
0.039629792348295376 0.6147880041365046
0.03734054486780923 0.6034126163391934
0.03850005824903068 0.5604963805584282
0.0351310931197153 0.4901758014477766
0.035766746264459796 0.4793174767321613
0.033517838516840294 0.437952430196484
0.03352354793744565 0.4152016546018614
0.031562044957961576 0.35573940020682526
0.031209936646949807 0.35729058945191317
0.029813299177084095 0.3076525336091003
0.02947109915747065 0.3345398138572906
0.028415216246243935 0.2833505687693899
0.02818156304215898 0.3216132368148914
0.027440877049860573 0.27611168562564636
0.027193544229523248 0.3185108583247156
0.02655516520273829 0.2642192347466391
0.02606995491289024 0.2926577042399172
0.025478122002823945 0.24457083764219234
0.024890114634604107 0.2647362978283351
0.024585924397919078 0.23371251292657702
0.02406069005744715 0.23991726990692863
0.024127823514128226 0.2388831437435367
0.0235094803613679 0.21354705274043428
0.023870851880758364 0.2518097207859359
0.022876558675320485 0.20941054808686654
0.023304386251809178 0.2533609100310238
0.0219412552053728 0.20423991726990698
0.022418137050040875 0.24715615305067218
0.0210486746118598 0.19338159255429166
0.021525735762098357 0.23836608066184073
0.020216803722668715 0.19027921406411585
0.02055396226765193 0.22026887280248186
0.01932272801202579 0.17942088934850053
0.019551187569933404 0.20165460186142714
0.018477905326192024 0.1670113753877973
0.018642018092271607 0.19183040330920376
0.017724915129278096 0.16028955532574973
0.01784716733170887 0.18252326783867634
0.01706538746375474 0.15098241985522232
0.01715597406086484 0.17114788004136505
0.01648036155521663 0.1432264736297828
0.01655018047967767 0.16287487073422957
0.015953985855022303 0.1354705274043433
0.016023296851565724 0.15667011375387796
0.015485711360693903 0.13288521199586345
0.015575184432200958 0.1494312306101344
0.015079981683862657 0.13236814891416748
0.015193438417572298 0.1478800413650465
0.014736437229001106 0.1271975180972078
0.014876743121503165 0.1432264736297828
0.014455432685615919 0.1287487073422957
0.014626514799501313 0.14270941054808683
0.014242111597780964 0.1302998965873836
0.014439782387788178 0.14581178903826264
0.014082360561766278 0.12978283350568764
0.01427695740483125 0.1447776628748707
0.013908381049680703 0.12823164426059974
0.014050124156441987 0.1463288521199586
0.013653233733196159 0.1287487073422957
0.013706570784352895 0.1416752843846949
0.013291605325383664 0.12202688728024824
0.01326288498251162 0.13753877973112716
0.012853897441339957 0.11427094105480873
0.012776261680401909 0.12978283350568764
